com_x,com_y,ideal_zmp_x,ideal_zmp_y,l_foot_t,l_foot_x,l_foot_y,l_foot_z,now_step_,pitch,points,r_foot_t,r_foot_x,r_foot_y,r_foot_z,roll,time,yaw
0.337406,1.326028,0.400000,4.250000,-0.046935,0.062594,-2.076028,24.299999,3.000000,none,43.000000,0.046935,-0.293552,-1.722623,22.442625,none,0.120000,13.000000
0.363332,1.498120,0.400000,4.250000,-0.039847,0.036668,-2.248120,24.299999,3.000000,none,44.000000,0.039847,-0.216576,-2.004050,20.662577,none,0.150000,13.000000
0.387924,1.570027,0.400000,4.250000,-0.030946,0.012076,-2.320026,24.299999,3.000000,none,45.000000,0.030946,-0.080129,-2.247058,19.465721,none,0.180000,13.000000
0.412076,1.544365,0.400000,4.250000,-0.021414,-0.012076,-2.294365,24.299999,3.000000,none,46.000000,0.021414,0.080129,-2.417333,19.465721,none,0.210000,13.000000
0.436668,1.420202,0.400000,4.250000,-0.012513,-0.036668,-2.170202,24.299999,3.000000,none,47.000000,0.012513,0.216576,-2.464272,20.662577,none,0.240000,13.000000
0.462594,1.193016,0.400000,4.250000,-0.005425,-0.062594,-1.943016,24.299999,3.000000,none,48.000000,0.005425,0.293552,-2.346421,22.442625,none,0.270000,13.000000
0.490799,0.854537,0.400000,4.250000,-0.001088,-0.090799,-1.604537,24.299999,3.000000,none,49.000000,0.001088,0.305160,-2.050244,23.893179,none,0.300000,13.000000
0.522310,0.392443,0.400000,4.250000,0.000000,-0.122310,-1.142443,24.299999,3.000000,none,50.000000,0.000000,0.277690,-1.592443,24.299999,none,0.330000,13.000000
0.558274,-0.210091,0.400000,4.250000,0.000000,-0.158274,-0.539909,24.299999,3.000000,none,51.000000,0.000000,0.241726,-0.989909,24.299999,none,0.360000,13.000000
0.600000,-0.975000,0.400000,4.250000,0.000000,-0.200000,0.225000,24.299999,3.000000,none,52.000000,0.000000,0.200000,-0.225000,24.299999,none,0.390000,13.000000
0.641726,-1.740720,0.800000,-6.200000,0.000000,-0.241726,0.990720,24.299999,4.000000,none,53.000000,0.000000,0.158274,0.540720,24.299999,none,0.030000,13.000000
0.677690,-2.345745,0.800000,-6.200000,0.000000,-0.277690,1.595745,24.299999,4.000000,none,54.000000,0.000000,0.122310,1.145745,24.299999,none,0.060000,13.000000
0.709201,-2.809641,0.800000,-6.200000,-0.001088,-0.305160,2.054843,23.893179,4.000000,none,55.000000,0.001088,0.090799,1.609641,24.299999,none,0.090000,13.000000
0.737406,-3.150107,0.800000,-6.200000,-0.005425,-0.293552,2.348030,22.442625,4.000000,none,56.000000,0.005425,0.062594,1.950107,24.299999,none,0.120000,13.000000
0.763332,-3.379538,0.800000,-6.200000,-0.012513,-0.216576,2.455264,20.662577,4.000000,none,57.000000,0.012513,0.036668,2.179538,24.299999,none,0.150000,13.000000
0.787924,-3.506286,0.800000,-6.200000,-0.021414,-0.080129,2.390780,19.465721,4.000000,none,58.000000,0.021414,0.012076,2.306286,24.299999,none,0.180000,13.000000
0.812076,-3.534966,0.800000,-6.200000,-0.030946,0.080129,2.200473,19.465721,4.000000,none,59.000000,0.030946,-0.012076,2.334966,24.299999,none,0.210000,13.000000
0.836668,-3.466623,0.800000,-6.200000,-0.039847,0.216576,1.940897,20.662577,4.000000,none,60.000000,0.039847,-0.036668,2.266623,24.299999,none,0.240000,13.000000
0.862594,-3.298768,0.800000,-6.200000,-0.046935,0.293552,1.650845,22.442625,4.000000,none,61.000000,0.046935,-0.062594,2.098768,24.299999,none,0.270000,13.000000
0.890799,-3.025290,0.800000,-6.200000,-0.051272,0.305160,1.330088,23.893179,4.000000,none,62.000000,0.051272,-0.090799,1.825290,24.299999,none,0.300000,13.000000
0.922310,-2.636232,0.800000,-6.200000,0.000000,0.277690,0.936232,24.299999,4.000000,none,63.000000,0.000000,-0.122310,1.436232,24.299999,none,0.330000,13.000000
0.958274,-2.117432,0.800000,-6.200000,0.000000,0.241726,0.417432,24.299999,4.000000,none,64.000000,0.000000,-0.158274,0.917432,24.299999,none,0.360000,13.000000
1.000000,-1.450000,0.800000,-6.200000,0.000000,0.200000,-0.250000,24.299999,4.000000,none,65.000000,0.000000,-0.200000,0.250000,24.299999,none,0.390000,13.000000
1.035239,-0.775270,1.200000,3.300000,0.000000,0.164761,-0.924730,24.299999,5.000000,none,66.000000,0.000000,-0.235239,-0.424730,24.299999,none,0.030000,13.000000
1.064479,-0.248905,1.200000,3.300000,0.000000,0.135521,-1.451095,24.299999,5.000000,none,67.000000,0.000000,-0.264479,-0.951095,24.299999,none,0.060000,13.000000
1.088785,0.148257,1.200000,3.300000,-0.051272,0.111215,-1.848257,24.299999,5.000000,none,68.000000,0.051272,-0.286765,-1.350909,23.893179,none,0.090000,13.000000
1.109043,0.430677,1.200000,3.300000,-0.046935,0.090957,-2.130677,24.299999,5.000000,none,69.000000,0.046935,-0.287116,-1.659456,22.442625,none,0.120000,13.000000
1.125989,0.608635,1.200000,3.300000,-0.039847,0.074011,-2.308635,24.299999,5.000000,none,70.000000,0.039847,-0.252610,-1.904944,20.662577,none,0.150000,13.000000
1.140240,0.688611,1.200000,3.300000,-0.030946,0.059760,-2.388611,24.299999,5.000000,none,71.000000,0.030946,-0.186343,-2.090601,19.465721,none,0.180000,13.000000
1.152316,0.673516,1.200000,3.300000,-0.021414,0.047684,-2.373516,24.299999,5.000000,none,72.000000,0.021414,-0.106214,-2.196526,19.465721,none,0.210000,13.000000
1.162656,0.562800,1.200000,3.300000,-0.012513,0.037344,-2.262800,24.299999,5.000000,none,73.000000,0.012513,-0.036035,-2.191491,20.662577,none,0.240000,13.000000
1.171637,0.352434,1.200000,3.300000,-0.005425,0.028363,-2.052434,24.299999,5.000000,none,74.000000,0.005425,0.006436,-2.048655,22.442625,none,0.270000,13.000000
1.179584,0.034758,1.200000,3.300000,-0.001088,0.020416,-1.734758,24.299999,5.000000,none,75.000000,0.001088,0.018395,-1.757106,23.893179,none,0.300000,13.000000
1.186789,-0.401793,1.200000,3.300000,0.000000,0.013211,-1.298207,24.299999,5.000000,none,76.000000,0.000000,0.013211,-1.323207,24.299999,none,0.330000,13.000000
1.193513,-0.973113,1.200000,3.300000,0.000000,0.006487,-0.726887,24.299999,5.000000,none,77.000000,0.000000,0.006487,-0.751887,24.299999,none,0.360000,13.000000
1.200000,-1.700000,1.200000,3.300000,0.000000,0.000000,-0.000000,24.299999,5.000000,none,78.000000,0.000000,0.000000,-0.025000,24.299999,none,0.390000,13.000000
