com_x,com_y,ideal_zmp_x,ideal_zmp_y,l_foot_t,l_foot_x,l_foot_y,l_foot_z,now_step_,pitch,points,r_foot_t,r_foot_x,r_foot_y,r_foot_z,roll,time,yaw
0.449498,1.638953,0.500000,4.400000,-0.026564,0.050502,-2.238953,24.299999,3.000000,none,44.000000,0.026564,-0.275224,-2.058193,20.662577,none,0.150000,13.000000
0.478945,1.717008,0.500000,4.400000,-0.020631,0.021055,-2.317008,24.299999,3.000000,none,45.000000,0.020631,-0.113438,-2.267091,19.465721,none,0.180000,13.000000
0.507625,1.697384,0.500000,4.400000,-0.014276,-0.007625,-2.297384,24.299999,3.000000,none,46.000000,0.014276,0.076869,-2.397301,19.465721,none,0.210000,13.000000
0.536583,1.579369,0.500000,4.400000,-0.008342,-0.036583,-2.179368,24.299999,3.000000,none,47.000000,0.008342,0.239143,-2.410129,20.662577,none,0.240000,13.000000
0.566873,1.358665,0.500000,4.400000,-0.003616,-0.066873,-1.958665,24.299999,3.000000,none,48.000000,0.003616,0.331050,-2.273033,22.442625,none,0.270000,13.000000
0.599597,1.027237,0.500000,4.400000,-0.000725,-0.099597,-1.627237,24.299999,3.000000,none,49.000000,0.000725,0.345605,-1.973954,23.893179,none,0.300000,13.000000
0.635948,0.573020,0.500000,4.400000,0.000000,-0.135948,-1.173020,24.299999,3.000000,none,50.000000,0.000000,0.314052,-1.523020,24.299999,none,0.330000,13.000000
0.677247,-0.020523,0.500000,4.400000,0.000000,-0.177247,-0.579477,24.299999,3.000000,none,51.000000,0.000000,0.272753,-0.929477,24.299999,none,0.360000,13.000000
0.725000,-0.775000,0.500000,4.400000,0.000000,-0.225000,0.175000,24.299999,3.000000,none,52.000000,0.000000,0.225000,-0.175000,24.299999,none,0.390000,13.000000
0.771942,-1.530288,0.950000,-5.950000,0.000000,-0.271942,0.930288,24.299999,4.000000,none,53.000000,0.000000,0.178058,0.580288,24.299999,none,0.030000,13.000000
0.810750,-2.126323,0.950000,-5.950000,0.000000,-0.310750,1.526323,24.299999,4.000000,none,54.000000,0.000000,0.139250,1.176323,24.299999,none,0.060000,13.000000
0.845299,-2.582341,0.950000,-5.950000,-0.000725,-0.341006,1.978553,23.893179,4.000000,none,55.000000,0.000725,0.104701,1.632341,24.299999,none,0.090000,13.000000
0.876036,-2.915756,0.950000,-5.950000,-0.003616,-0.329441,2.274642,22.442625,4.000000,none,56.000000,0.003616,0.073964,1.965755,24.299999,none,0.120000,13.000000
0.904081,-3.138705,0.950000,-5.950000,-0.008342,-0.248152,2.401120,20.662577,4.000000,none,57.000000,0.008342,0.045919,2.188704,24.299999,none,0.150000,13.000000
0.930454,-3.259305,0.950000,-5.950000,-0.014276,-0.103422,2.370748,19.465721,4.000000,none,58.000000,0.014276,0.019546,2.309305,24.299999,none,0.180000,13.000000
0.956115,-3.281947,0.950000,-5.950000,-0.020631,0.066853,2.220505,19.465721,4.000000,none,59.000000,0.020631,-0.006115,2.331947,24.299999,none,0.210000,13.000000
0.982000,-3.207456,0.950000,-5.950000,-0.026564,0.212071,1.995041,20.662577,4.000000,none,60.000000,0.026564,-0.032000,2.257456,24.299999,none,0.240000,13.000000
1.009049,-3.033119,0.950000,-5.950000,-0.031290,0.294356,1.724232,22.442625,4.000000,none,61.000000,0.031290,-0.059049,2.083119,24.299999,none,0.270000,13.000000
1.038247,-2.752590,0.950000,-5.950000,-0.034181,0.307460,1.406378,23.893179,4.000000,none,62.000000,0.034181,-0.088247,1.802590,24.299999,none,0.300000,13.000000
1.070659,-2.355655,0.950000,-5.950000,0.000000,0.279341,1.005655,24.299999,4.000000,none,63.000000,0.000000,-0.120659,1.405655,24.299999,none,0.330000,13.000000
1.107463,-1.827863,0.950000,-5.950000,0.000000,0.242537,0.477863,24.299999,4.000000,none,64.000000,0.000000,-0.157463,0.877863,24.299999,none,0.360000,13.000000
1.150000,-1.150000,0.950000,-5.950000,0.000000,0.200000,-0.200000,24.299999,4.000000,none,65.000000,0.000000,-0.200000,0.200000,24.299999,none,0.390000,13.000000
1.185239,-0.466460,1.350000,3.650000,0.000000,0.164761,-0.883539,24.299999,5.000000,none,66.000000,0.000000,-0.235239,-0.483539,24.299999,none,0.030000,13.000000
1.214479,0.067214,1.350000,3.650000,0.000000,0.135521,-1.417214,24.299999,5.000000,none,67.000000,0.000000,-0.264479,-1.017214,24.299999,none,0.060000,13.000000
1.238785,0.470453,1.350000,3.650000,-0.034181,0.111215,-1.820453,24.299999,5.000000,none,68.000000,0.034181,-0.286765,-1.422474,23.893179,none,0.090000,13.000000
1.259043,0.757937,1.350000,3.650000,-0.031290,0.090957,-2.107937,24.299999,5.000000,none,69.000000,0.031290,-0.287116,-1.729864,22.442625,none,0.120000,13.000000
1.275989,0.940132,1.350000,3.650000,-0.026564,0.074011,-2.290132,24.299999,5.000000,none,70.000000,0.026564,-0.252610,-1.963511,20.662577,none,0.150000,13.000000
1.290240,1.023671,1.350000,3.650000,-0.020631,0.059760,-2.373671,24.299999,5.000000,none,71.000000,0.020631,-0.186343,-2.127568,19.465721,none,0.180000,13.000000
1.302316,1.011595,1.350000,3.650000,-0.014276,0.047684,-2.361595,24.299999,5.000000,none,72.000000,0.014276,-0.106214,-2.207697,19.465721,none,0.210000,13.000000
1.312656,0.903464,1.350000,3.650000,-0.008342,0.037344,-2.253464,24.299999,5.000000,none,73.000000,0.008342,-0.036035,-2.180086,20.662577,none,0.240000,13.000000
1.321637,0.695343,1.350000,3.650000,-0.003616,0.028363,-2.045343,24.299999,5.000000,none,74.000000,0.003616,0.006436,-2.023416,22.442625,none,0.270000,13.000000
1.329584,0.379654,1.350000,3.650000,-0.000725,0.020416,-1.729654,24.299999,5.000000,none,75.000000,0.000725,0.018395,-1.727634,23.893179,none,0.300000,13.000000
1.336789,-0.055096,1.350000,3.650000,0.000000,0.013211,-1.294904,24.299999,5.000000,none,76.000000,0.000000,0.013211,-1.294904,24.299999,none,0.330000,13.000000
1.343513,-0.624735,1.350000,3.650000,0.000000,0.006487,-0.725265,24.299999,5.000000,none,77.000000,0.000000,0.006487,-0.725265,24.299999,none,0.360000,13.000000
1.350000,-1.350000,1.350000,3.650000,0.000000,-0.000000,-0.000000,24.299999,5.000000,none,78.000000,0.000000,-0.000000,-0.000000,24.299999,none,0.390000,13.000000
