ideal_roll_vel,init_roll_pos,left_control_once_roll,left_control_total_roll,passfilter_pres_roll_pos,passfilter_pres_roll_vel,pres_roll_pos,pres_roll_vel,right_control_once_roll,right_control_total_roll,smaple_times_count
0.000000,none,-0.032744,0.041839,-0.761700,14.563349,0.332569,11.952897,0.000000,0.000000,30.000000
0.000000,none,-0.025412,0.016427,-0.374855,12.894838,0.538018,6.848311,0.000000,0.000000,30.000000
0.000000,none,-0.036495,-0.020069,0.084126,15.299363,1.552674,33.821846,0.000000,0.000000,30.000000
0.000000,none,-0.036495,-0.020069,0.668085,19.465317,2.229413,22.557989,0.000000,0.000000,30.000000
0.000000,none,-0.036495,-0.020069,1.201432,17.778227,2.407379,5.932204,0.000000,0.000000,30.000000
0.000000,none,-0.036495,-0.020069,1.550497,11.635484,2.155679,-8.390021,0.000000,0.000000,30.000000
0.000000,none,-0.036495,-0.020069,1.751623,6.704224,2.189997,1.143948,0.000000,0.000000,30.000000
0.000000,none,-0.036495,-0.020069,1.837092,2.848941,1.842181,-11.593883,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,1.574493,-8.753303,0.206919,-54.508728,-0.000231,-0.000231,30.000000
0.000000,none,0.000000,0.000000,1.032984,-18.050272,-0.409048,-20.532242,0.041967,0.041736,30.000000
0.000000,none,0.000000,0.000000,0.441229,-19.725168,-1.187054,-25.933512,0.049926,0.091662,30.000000
0.000000,none,0.000000,0.000000,-0.190615,-21.061474,-1.840654,-21.786678,0.056410,0.148072,30.000000
0.000000,none,0.000000,0.000000,-0.854191,-22.119215,-2.647121,-26.882227,0.061678,0.209750,30.000000
0.000000,none,0.000000,0.000000,-1.473414,-20.640766,-2.893330,-8.206956,0.055480,0.265230,30.000000
0.000000,none,0.000000,0.000000,-2.026631,-18.440546,-3.477089,-19.458635,0.045955,0.311184,30.000000
0.000000,none,0.000000,0.000000,-2.605063,-19.281090,-4.155817,-22.624279,0.050143,0.361328,30.000000
0.000000,none,0.000000,0.000000,-3.172780,-18.923876,-4.567639,-13.727395,0.050143,0.361328,30.000000
0.000000,none,0.000000,0.000000,-3.570544,-13.258828,-4.239508,10.937691,0.050143,0.361328,30.000000
0.000000,none,0.000000,0.000000,-3.849675,-9.304365,-4.629005,-12.983227,0.050143,0.361328,30.000000
0.000000,none,0.000000,0.000000,-3.995255,-4.852663,-3.971291,21.923805,0.050143,0.361328,30.000000
0.000000,none,0.000000,0.000000,-3.845716,4.984667,-3.093816,29.249176,0.050143,0.361328,30.000000
0.000000,none,-0.054553,-0.054553,-3.249028,19.889599,-0.905034,72.959389,0.000000,0.000000,30.000000
0.000000,none,-0.086767,-0.141320,-2.442115,26.897091,-0.599459,10.185822,0.000000,0.000000,30.000000
0.000000,none,-0.099538,-0.240857,-1.555237,29.562580,1.203658,60.103916,0.000000,0.000000,30.000000
0.000000,none,-0.123803,-0.364660,-0.513010,34.740906,2.135683,31.067499,0.000000,0.000000,30.000000
0.000000,none,-0.138839,-0.503499,0.622293,37.843422,3.864117,57.614460,0.000000,0.000000,30.000000
0.000000,none,-0.146378,-0.649877,1.800357,39.268791,4.670922,26.893505,0.000000,0.000000,30.000000
0.000000,none,-0.135709,-0.785587,2.900414,36.668575,5.737508,35.552868,0.000000,0.000000,30.000000
0.000000,none,-0.141979,-0.927566,4.035113,37.823307,7.085425,44.930569,0.000000,0.000000,30.000000
0.000000,none,-0.141979,-0.927566,5.105474,35.678669,7.608751,17.444181,0.000000,0.000000,30.000000
0.000000,none,-0.141979,-0.927566,6.010684,30.173695,8.204125,19.845819,0.000000,0.000000,30.000000
