ideal_roll_vel,init_roll_pos,left_control_once_roll,left_control_total_roll,passfilter_pres_roll_pos,passfilter_pres_roll_vel,pres_roll_pos,pres_roll_vel,right_control_once_roll,right_control_total_roll,smaple_times_count
0.000000,none,-0.027373,-0.077522,0.364398,-5.270717,-0.199369,-15.508155,0.000000,0.000000,30.000000
0.000000,none,-0.027373,-0.077522,0.245663,-3.957816,0.193378,13.091576,0.000000,0.000000,30.000000
0.000000,none,-0.027373,-0.077522,0.124158,-4.050167,-0.453984,-21.578745,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,-0.032097,-5.208517,-0.264686,6.309937,0.020701,0.020701,30.000000
0.000000,none,0.000000,0.000000,-0.034390,-0.076437,0.186301,15.032887,0.020888,0.041589,30.000000
0.000000,none,0.000000,0.000000,0.142934,5.910801,0.842289,21.866274,-0.029361,0.012228,30.000000
0.000000,none,0.000000,0.000000,0.362017,7.302780,0.799378,-1.430372,-0.035888,-0.023660,30.000000
0.000000,none,0.000000,0.000000,0.549044,6.234233,1.082076,9.423274,-0.031304,-0.054965,30.000000
0.000000,none,0.000000,0.000000,0.752203,6.771956,1.273264,6.372929,-0.033968,-0.088932,30.000000
0.000000,none,0.000000,0.000000,0.898498,4.876498,1.136493,-4.559020,-0.034211,-0.123144,30.000000
0.000000,none,0.000000,0.000000,0.976440,2.598066,1.142852,0.211966,-0.034455,-0.157599,30.000000
0.000000,none,0.000000,0.000000,0.980067,0.120897,0.832479,-10.345783,-0.034455,-0.157599,30.000000
0.000000,none,0.000000,0.000000,0.652238,-10.927636,-0.901110,-57.786289,-0.034455,-0.157599,30.000000
0.000000,none,0.000000,0.000000,0.021951,-21.009556,-1.694941,-26.461021,-0.034455,-0.157599,30.000000
0.000000,none,0.000000,0.000000,-0.715252,-24.573442,-2.823341,-37.613331,-0.034455,-0.157599,30.000000
0.000000,none,0.000000,0.000000,-1.418211,-23.431948,-2.957428,-4.469562,-0.034455,-0.157599,30.000000
0.000000,none,0.025982,0.025982,-1.856381,-14.605684,-2.590621,12.226875,0.000000,0.000000,30.000000
0.000000,none,0.001765,0.027747,-2.132812,-9.214383,-2.832849,-8.074260,0.000000,0.000000,30.000000
0.000000,none,0.022759,0.050506,-2.307807,-5.833155,-2.515744,10.570176,0.000000,0.000000,30.000000
0.000000,none,0.022969,0.073475,-2.325835,-0.600923,-2.211449,10.143153,0.000000,0.000000,30.000000
0.000000,none,-0.036437,0.037038,-2.106540,7.309817,-1.083130,37.610630,0.000000,0.000000,30.000000
0.000000,none,-0.020981,0.016057,-1.751212,11.844297,-0.931010,5.070690,0.000000,0.000000,30.000000
0.000000,none,-0.010831,0.005226,-1.463925,9.576229,-0.793549,4.582029,0.000000,0.000000,30.000000
0.000000,none,-0.018027,-0.012801,-1.129423,11.150061,-0.064244,24.310141,0.000000,0.000000,30.000000
0.000000,none,-0.018027,-0.012801,-0.721287,13.604530,0.331142,13.179543,0.000000,0.000000,30.000000
0.000000,none,-0.018027,-0.012801,-0.279513,14.725801,0.960199,20.968584,0.000000,0.000000,30.000000
0.000000,none,-0.018027,-0.012801,0.175774,15.176241,1.298319,11.270662,0.000000,0.000000,30.000000
0.000000,none,-0.018027,-0.012801,0.566070,13.009869,1.468579,5.675312,0.000000,0.000000,30.000000
0.000000,none,-0.018027,-0.012801,0.682100,3.867652,0.381615,-36.232121,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,0.536549,-4.851703,0.081846,-9.992293,-0.018140,-0.018140,30.000000
0.000000,none,0.000000,0.000000,0.207994,-10.951828,-1.042007,-37.461781,0.009424,-0.008716,30.000000
0.000000,none,0.000000,0.000000,-0.174624,-12.753929,-0.909835,4.405753,0.017705,0.008989,30.000000
0.000000,none,0.000000,0.000000,-0.485874,-10.375002,-1.365585,-15.191690,0.007085,0.016074,30.000000
0.000000,none,0.000000,0.000000,-0.704273,-7.279966,-0.957728,13.595259,0.029420,0.045494,30.000000
0.000000,none,0.000000,0.000000,-0.635607,2.288854,-0.025885,31.061432,0.029682,0.075176,30.000000
0.000000,none,0.000000,0.000000,-0.452316,6.109695,-0.111037,-2.838428,-0.030792,0.044384,30.000000
0.000000,none,0.000000,0.000000,-0.306087,4.874318,0.111344,7.412720,-0.031012,0.013373,30.000000
0.000000,none,0.000000,0.000000,-0.180109,4.199272,0.056097,-1.841579,-0.031012,0.013373,30.000000
0.000000,none,0.000000,0.000000,-0.191145,-0.367898,-0.484617,-18.023792,-0.031012,0.013373,30.000000
0.000000,none,0.000000,0.000000,-0.384911,-6.458848,-1.096793,-20.405857,-0.031012,0.013373,30.000000
0.000000,none,0.000000,0.000000,-0.579203,-6.476418,-0.875411,7.379385,-0.031012,0.013373,30.000000
